train_loss_step,lr-Adam,epoch,step,val_loss,train_loss_epoch,test_loss
,0.001,,51849,,,
0.8086997270584106,,810,51849,,,
,0.001,,51899,,,
0.7915441989898682,,810,51899,,,
,,810,51903,0.795807421207428,,
,,810,51903,,0.7886500954627991,
,0.001,,51904,,,
,0.001,,51949,,,
0.8152520656585693,,811,51949,,,
,,811,51967,0.7957000136375427,,
,,811,51967,,0.7886837124824524,
,0.001,,51968,,,
,0.001,,51999,,,
0.8060488700866699,,812,51999,,,
,,812,52031,0.7956316471099854,,
,,812,52031,,0.7886837124824524,
,0.001,,52032,,,
,0.001,,52049,,,
0.8243345618247986,,813,52049,,,
,,813,52095,0.7956546545028687,,
,,813,52095,,0.788691520690918,
,0.001,,52096,,,
,0.001,,52099,,,
0.8088178634643555,,814,52099,,,
,0.001,,52149,,,
0.7775183320045471,,814,52149,,,
,,814,52159,0.7956456542015076,,
,,814,52159,,0.7887018918991089,
,0.001,,52160,,,
,0.001,,52199,,,
0.7873464822769165,,815,52199,,,
,,815,52223,0.7964813113212585,,
,,815,52223,,0.7888423204421997,
,0.001,,52224,,,
,0.001,,52249,,,
0.794816792011261,,816,52249,,,
,,816,52287,0.7956774234771729,,
,,816,52287,,0.7890195846557617,
,0.001,,52288,,,
,0.001,,52299,,,
0.8084091544151306,,817,52299,,,
,0.001,,52349,,,
0.7920348048210144,,817,52349,,,
,,817,52351,0.7956374287605286,,
,,817,52351,,0.7886797189712524,
,0.001,,52352,,,
,0.001,,52399,,,
0.7929782867431641,,818,52399,,,
,,818,52415,0.7957487106323242,,
,,818,52415,,0.7886577248573303,
,0.001,,52416,,,
,0.001,,52449,,,
0.776204526424408,,819,52449,,,
,,819,52479,0.7956444621086121,,
,,819,52479,,0.7886969447135925,
,0.001,,52480,,,
,0.001,,52499,,,
0.8153114914894104,,820,52499,,,
,,820,52543,0.7959182262420654,,
,,820,52543,,0.7890790104866028,
,0.001,,52544,,,
,0.001,,52549,,,
0.804801881313324,,821,52549,,,
,0.001,,52599,,,
0.7499253153800964,,821,52599,,,
,,821,52607,0.7956236600875854,,
,,821,52607,,0.788722038269043,
,0.001,,52608,,,
,0.001,,52649,,,
0.7794527411460876,,822,52649,,,
,,822,52671,0.7956251502037048,,
,,822,52671,,0.7887104153633118,
,0.001,,52672,,,
,0.001,,52699,,,
0.7659918069839478,,823,52699,,,
,,823,52735,0.7956341505050659,,
,,823,52735,,0.7886881232261658,
,0.001,,52736,,,
,0.001,,52749,,,
0.7996952533721924,,824,52749,,,
,0.001,,52799,,,
0.7677780389785767,,824,52799,,,
,,824,52799,0.795601487159729,,
,,824,52799,,0.7886384725570679,
,0.001,,52800,,,
,0.001,,52849,,,
0.7684170603752136,,825,52849,,,
,,825,52863,0.7956330180168152,,
,,825,52863,,0.7886696457862854,
,0.001,,52864,,,
,0.001,,52899,,,
0.7906752824783325,,826,52899,,,
,,826,52927,0.7956650257110596,,
,,826,52927,,0.7886923551559448,
,0.001,,52928,,,
,0.001,,52949,,,
0.7927355766296387,,827,52949,,,
,,827,52991,0.7955942749977112,,
,,827,52991,,0.7887129187583923,
,0.001,,52992,,,
,0.001,,52999,,,
0.8089366555213928,,828,52999,,,
,0.001,,53049,,,
0.7877628803253174,,828,53049,,,
,,828,53055,0.7955949902534485,,
,,828,53055,,0.7886947989463806,
,0.001,,53056,,,
,0.001,,53099,,,
0.7810571193695068,,829,53099,,,
,,829,53119,0.7958431243896484,,
,,829,53119,,0.7886531949043274,
,0.001,,53120,,,
,0.001,,53149,,,
0.819460928440094,,830,53149,,,
,,830,53183,0.7956198453903198,,
,,830,53183,,0.7886908054351807,
,0.001,,53184,,,
,0.001,,53199,,,
0.81325763463974,,831,53199,,,
,,831,53247,0.7956128716468811,,
,,831,53247,,0.7886670827865601,
,0.001,,53248,,,
,0.001,,53249,,,
0.7905794978141785,,832,53249,,,
,0.001,,53299,,,
0.761150598526001,,832,53299,,,
,,832,53311,0.7956080436706543,,
,,832,53311,,0.7886959314346313,
,0.001,,53312,,,
,0.001,,53349,,,
0.7589327096939087,,833,53349,,,
,,833,53375,0.7959160208702087,,
,,833,53375,,0.7886976599693298,
,0.001,,53376,,,
,0.001,,53399,,,
0.7701270580291748,,834,53399,,,
,,834,53439,0.795893132686615,,
,,834,53439,,0.7891217470169067,
,0.001,,53440,,,
,0.001,,53449,,,
0.7816922664642334,,835,53449,,,
,0.001,,53499,,,
0.8043385744094849,,835,53499,,,
,,835,53503,0.7956971526145935,,
,,835,53503,,0.7886733412742615,
,0.001,,53504,,,
,0.001,,53549,,,
0.7841138243675232,,836,53549,,,
,,836,53567,0.7956288456916809,,
,,836,53567,,0.7888051867485046,
,0.001,,53568,,,
,0.001,,53599,,,
0.7972444295883179,,837,53599,,,
,,837,53631,0.7956767082214355,,
,,837,53631,,0.7886677384376526,
,0.001,,53632,,,
,0.001,,53649,,,
0.797871470451355,,838,53649,,,
,,838,53695,0.7956406474113464,,
,,838,53695,,0.7887235879898071,
,0.001,,53696,,,
,0.001,,53699,,,
0.7825140357017517,,839,53699,,,
,0.001,,53749,,,
0.7957919239997864,,839,53749,,,
,,839,53759,0.7956718802452087,,
,,839,53759,,0.7887170910835266,
,0.001,,53760,,,
,0.001,,53799,,,
0.82398921251297,,840,53799,,,
,,840,53823,0.79569011926651,,
,,840,53823,,0.7886970639228821,
,0.001,,53824,,,
,0.001,,53849,,,
0.8001706004142761,,841,53849,,,
,,841,53887,0.7957268953323364,,
,,841,53887,,0.7886917591094971,
,0.001,,53888,,,
,0.001,,53899,,,
0.7844783067703247,,842,53899,,,
,0.001,,53949,,,
0.8028963208198547,,842,53949,,,
,,842,53951,0.7956433892250061,,
,,842,53951,,0.7889732122421265,
,0.001,,53952,,,
,0.001,,53999,,,
0.7982767820358276,,843,53999,,,
,,843,54015,0.7955923080444336,,
,,843,54015,,0.7886069416999817,
,0.001,,54016,,,
,0.001,,54049,,,
0.8115264773368835,,844,54049,,,
,,844,54079,0.7955881357192993,,
,,844,54079,,0.7886958122253418,
,0.001,,54080,,,
,0.001,,54099,,,
0.7811615467071533,,845,54099,,,
,,845,54143,0.7956510186195374,,
,,845,54143,,0.7886609435081482,
,0.001,,54144,,,
,0.001,,54149,,,
0.7913857102394104,,846,54149,,,
,0.001,,54199,,,
0.8018588423728943,,846,54199,,,
,,846,54207,0.7955930829048157,,
,,846,54207,,0.7886868119239807,
,0.001,,54208,,,
,0.001,,54249,,,
0.793738842010498,,847,54249,,,
,,847,54271,0.7956995964050293,,
,,847,54271,,0.7887029051780701,
,0.001,,54272,,,
,0.001,,54299,,,
0.813380777835846,,848,54299,,,
,,848,54335,0.7956393361091614,,
,,848,54335,,0.7887316942214966,
,0.001,,54336,,,
,0.001,,54349,,,
0.8170797228813171,,849,54349,,,
,0.001,,54399,,,
0.7810548543930054,,849,54399,,,
,,849,54399,0.7973586320877075,,
,,849,54399,,0.78891521692276,
,0.001,,54400,,,
,0.001,,54449,,,
0.7896225452423096,,850,54449,,,
,,850,54463,0.7956499457359314,,
,,850,54463,,0.7890099287033081,
,0.001,,54464,,,
,0.001,,54499,,,
0.8170657753944397,,851,54499,,,
,,851,54527,0.7955977320671082,,
,,851,54527,,0.7886685132980347,
,0.001,,54528,,,
,0.001,,54549,,,
0.7438310384750366,,852,54549,,,
,,852,54591,0.7956063151359558,,
,,852,54591,,0.7886678576469421,
,0.001,,54592,,,
,0.001,,54599,,,
0.8093662261962891,,853,54599,,,
,0.001,,54649,,,
0.7712816596031189,,853,54649,,,
,,853,54655,0.7956953644752502,,
,,853,54655,,0.7886224389076233,
,0.001,,54656,,,
,0.001,,54699,,,
0.8092998266220093,,854,54699,,,
,,854,54719,0.7955864667892456,,
,,854,54719,,0.7887187600135803,
,0.001,,54720,,,
,0.001,,54749,,,
0.7559643387794495,,855,54749,,,
,,855,54783,0.7955995202064514,,
,,855,54783,,0.7887199521064758,
,0.001,,54784,,,
,0.001,,54799,,,
0.8236554861068726,,856,54799,,,
,,856,54847,0.7956231236457825,,
,,856,54847,,0.788670539855957,
,0.001,,54848,,,
,0.001,,54849,,,
0.8100435137748718,,857,54849,,,
,0.001,,54899,,,
0.7724463939666748,,857,54899,,,
,,857,54911,0.7957190275192261,,
,,857,54911,,0.7887156009674072,
,0.001,,54912,,,
,0.001,,54949,,,
0.7857515215873718,,858,54949,,,
,,858,54975,0.795597493648529,,
,,858,54975,,0.788698136806488,
,0.001,,54976,,,
,0.001,,54999,,,
0.7638999223709106,,859,54999,,,
,,859,55039,0.7957093715667725,,
,,859,55039,,0.7887696623802185,
,0.001,,55040,,,
,0.001,,55049,,,
0.8019751310348511,,860,55049,,,
,0.001,,55099,,,
0.790590763092041,,860,55099,,,
,,860,55103,0.7956613302230835,,
,,860,55103,,0.7886713147163391,
,0.001,,55104,,,
,0.001,,55149,,,
0.7861096858978271,,861,55149,,,
,,861,55167,0.7956041693687439,,
,,861,55167,,0.7886193990707397,
,0.001,,55168,,,
,0.001,,55199,,,
0.8126752972602844,,862,55199,,,
,,862,55231,0.7955843210220337,,
,,862,55231,,0.7886449098587036,
,0.001,,55232,,,
,0.001,,55249,,,
0.7850779294967651,,863,55249,,,
,,863,55295,0.7955976724624634,,
,,863,55295,,0.7886105179786682,
,0.001,,55296,,,
,0.001,,55299,,,
0.771145761013031,,864,55299,,,
,0.001,,55349,,,
0.8043506741523743,,864,55349,,,
,,864,55359,0.7956685423851013,,
,,864,55359,,0.7886290550231934,
,0.001,,55360,,,
,0.001,,55399,,,
0.7841761708259583,,865,55399,,,
,,865,55423,0.7958889007568359,,
,,865,55423,,0.7887970209121704,
,0.001,,55424,,,
,0.001,,55449,,,
0.7512344717979431,,866,55449,,,
,,866,55487,0.7956786751747131,,
,,866,55487,,0.7886963486671448,
,0.001,,55488,,,
,0.001,,55499,,,
0.8071689009666443,,867,55499,,,
,0.001,,55549,,,
0.7633538246154785,,867,55549,,,
,,867,55551,0.795600414276123,,
,,867,55551,,0.7886326313018799,
,0.001,,55552,,,
,0.001,,55599,,,
0.7906131148338318,,868,55599,,,
,,868,55615,0.7963067293167114,,
,,868,55615,,0.7887693047523499,
,0.001,,55616,,,
,0.001,,55649,,,
0.7936571836471558,,869,55649,,,
,,869,55679,0.7959724068641663,,
,,869,55679,,0.789176881313324,
,0.001,,55680,,,
,0.001,,55699,,,
0.8015267848968506,,870,55699,,,
,,870,55743,0.7955989837646484,,
,,870,55743,,0.7887338995933533,
,0.001,,55744,,,
,0.001,,55749,,,
0.8114507794380188,,871,55749,,,
,0.001,,55799,,,
0.8142446875572205,,871,55799,,,
,,871,55807,0.7956525683403015,,
,,871,55807,,0.7886171936988831,
,0.001,,55808,,,
,0.001,,55849,,,
0.7825852036476135,,872,55849,,,
,,872,55871,0.7956424355506897,,
,,872,55871,,0.7886748313903809,
,0.001,,55872,,,
,0.001,,55899,,,
0.8018641471862793,,873,55899,,,
,,873,55935,0.7956010699272156,,
,,873,55935,,0.7886807918548584,
,0.001,,55936,,,
,0.001,,55949,,,
0.8000275492668152,,874,55949,,,
,0.001,,55999,,,
0.7897553443908691,,874,55999,,,
,,874,55999,0.7957375049591064,,
,,874,55999,,0.7889525294303894,
,0.001,,56000,,,
,0.001,,56049,,,
0.7639497518539429,,875,56049,,,
,,875,56063,0.795701265335083,,
,,875,56063,,0.7886936664581299,
,0.001,,56064,,,
,0.001,,56099,,,
0.8142926692962646,,876,56099,,,
,,876,56127,0.7956018447875977,,
,,876,56127,,0.7886801362037659,
,0.001,,56128,,,
,0.001,,56149,,,
0.8175234198570251,,877,56149,,,
,,877,56191,0.7955695390701294,,
,,877,56191,,0.7886034250259399,
,0.001,,56192,,,
,0.001,,56199,,,
0.7786704301834106,,878,56199,,,
,0.001,,56249,,,
0.7677288055419922,,878,56249,,,
,,878,56255,0.7956193685531616,,
,,878,56255,,0.7887294888496399,
,0.001,,56256,,,
,0.001,,56299,,,
0.789880096912384,,879,56299,,,
,,879,56319,0.795611560344696,,
,,879,56319,,0.7886859178543091,
,0.001,,56320,,,
,0.001,,56349,,,
0.7811859250068665,,880,56349,,,
,,880,56383,0.7955999374389648,,
,,880,56383,,0.788649320602417,
,0.001,,56384,,,
,0.001,,56399,,,
0.8028795719146729,,881,56399,,,
,,881,56447,0.7956110239028931,,
,,881,56447,,0.7886660695075989,
,0.001,,56448,,,
,0.001,,56449,,,
0.8199084997177124,,882,56449,,,
,0.001,,56499,,,
0.7493249773979187,,882,56499,,,
,,882,56511,0.7957738637924194,,
,,882,56511,,0.7886784076690674,
,0.001,,56512,,,
,0.001,,56549,,,
0.7872627973556519,,883,56549,,,
,,883,56575,0.7955917119979858,,
,,883,56575,,0.7887417078018188,
,0.001,,56576,,,
,0.001,,56599,,,
0.7574533224105835,,884,56599,,,
,,884,56639,0.7966551780700684,,
,,884,56639,,0.7888688445091248,
,0.001,,56640,,,
,0.001,,56649,,,
0.7783799171447754,,885,56649,,,
,0.001,,56699,,,
0.8182738423347473,,885,56699,,,
,,885,56703,0.7956007719039917,,
,,885,56703,,0.7890655994415283,
,0.001,,56704,,,
,0.001,,56749,,,
0.7846415638923645,,886,56749,,,
,,886,56767,0.7955910563468933,,
,,886,56767,,0.7886751890182495,
,0.001,,56768,,,
,0.001,,56799,,,
0.7804394960403442,,887,56799,,,
,,887,56831,0.795629620552063,,
,,887,56831,,0.7889129519462585,
,0.001,,56832,,,
,0.001,,56849,,,
0.8080804347991943,,888,56849,,,
,,888,56895,0.7955662608146667,,
,,888,56895,,0.788644552230835,
,0.001,,56896,,,
,0.001,,56899,,,
0.8028355240821838,,889,56899,,,
,0.001,,56949,,,
0.8146132230758667,,889,56949,,,
,,889,56959,0.7957088351249695,,
,,889,56959,,0.7886358499526978,
,0.001,,56960,,,
,0.001,,56999,,,
0.7687336802482605,,890,56999,,,
,,890,57023,0.7956206202507019,,
,,890,57023,,0.7887824773788452,
,0.001,,57024,,,
,0.001,,57049,,,
0.8196713328361511,,891,57049,,,
,,891,57087,0.7955882549285889,,
,,891,57087,,0.7886413335800171,
,0.001,,57088,,,
,0.001,,57099,,,
0.7974932789802551,,892,57099,,,
,0.001,,57149,,,
0.7623175978660583,,892,57149,,,
,,892,57151,0.7956804633140564,,
,,892,57151,,0.7887100577354431,
,0.001,,57152,,,
,0.001,,57199,,,
0.8045794367790222,,893,57199,,,
,,893,57215,0.7956252694129944,,
,,893,57215,,0.7886709570884705,
,0.001,,57216,,,
,0.001,,57249,,,
0.7864658832550049,,894,57249,,,
,,894,57279,0.7955543994903564,,
,,894,57279,,0.7886115908622742,
,0.001,,57280,,,
,0.001,,57299,,,
0.7938370704650879,,895,57299,,,
,,895,57343,0.7955975532531738,,
,,895,57343,,0.788628101348877,
,0.001,,57344,,,
,0.001,,57349,,,
0.7783050537109375,,896,57349,,,
,0.001,,57399,,,
0.8040348291397095,,896,57399,,,
,,896,57407,0.7956060171127319,,
,,896,57407,,0.7886208295822144,
,0.001,,57408,,,
,0.001,,57449,,,
0.7723616361618042,,897,57449,,,
,,897,57471,0.7956453561782837,,
,,897,57471,,0.7886024713516235,
,0.001,,57472,,,
,0.001,,57499,,,
0.7618376612663269,,898,57499,,,
,,898,57535,0.7957345247268677,,
,,898,57535,,0.7886586785316467,
,0.001,,57536,,,
,0.001,,57549,,,
0.7829991579055786,,899,57549,,,
,0.001,,57599,,,
0.7850068211555481,,899,57599,,,
,,899,57599,0.795585036277771,,
,,899,57599,,0.7886831164360046,
,0.001,,57600,,,
,0.001,,57649,,,
0.7604835033416748,,900,57649,,,
,,900,57663,0.7956184148788452,,
,,900,57663,,0.7885735630989075,
,0.001,,57664,,,
,0.001,,57699,,,
0.8008118867874146,,901,57699,,,
,,901,57727,0.7955748438835144,,
,,901,57727,,0.7886711955070496,
,0.001,,57728,,,
,0.001,,57749,,,
0.7847805023193359,,902,57749,,,
,,902,57791,0.7956722378730774,,
,,902,57791,,0.7888544797897339,
,0.001,,57792,,,
,0.001,,57799,,,
0.7755544781684875,,903,57799,,,
,0.001,,57849,,,
0.7714575529098511,,903,57849,,,
,,903,57855,0.7957478165626526,,
,,903,57855,,0.7895103096961975,
,0.001,,57856,,,
,0.001,,57899,,,
0.7866135835647583,,904,57899,,,
,,904,57919,0.79559725522995,,
,,904,57919,,0.7887173891067505,
,0.001,,57920,,,
,0.001,,57949,,,
0.789473295211792,,905,57949,,,
,,905,57983,0.7955649495124817,,
,,905,57983,,0.7886402606964111,
,0.001,,57984,,,
,0.001,,57999,,,
0.7588129043579102,,906,57999,,,
,,906,58047,0.7955736517906189,,
,,906,58047,,0.7886570692062378,
,0.001,,58048,,,
,0.001,,58049,,,
0.8059889078140259,,907,58049,,,
,0.001,,58099,,,
0.8083696365356445,,907,58099,,,
,,907,58111,0.7955693006515503,,
,,907,58111,,0.7886060476303101,
,0.001,,58112,,,
,0.001,,58149,,,
0.7705533504486084,,908,58149,,,
,,908,58175,0.7955617308616638,,
,,908,58175,,0.7886309623718262,
,0.001,,58176,,,
,0.001,,58199,,,
0.787703812122345,,909,58199,,,
,,909,58239,0.7956576347351074,,
,,909,58239,,0.7887325286865234,
,0.001,,58240,,,
,0.001,,58249,,,
0.7678971886634827,,910,58249,,,
,0.001,,58299,,,
0.7959983348846436,,910,58299,,,
,,910,58303,0.7960025072097778,,
,,910,58303,,0.7892630100250244,
,0.001,,58304,,,
,0.001,,58349,,,
0.8088299036026001,,911,58349,,,
,,911,58367,0.7955833673477173,,
,,911,58367,,0.7887600064277649,
,0.001,,58368,,,
,0.001,,58399,,,
0.8058217167854309,,912,58399,,,
,,912,58431,0.7955999970436096,,
,,912,58431,,0.7886039018630981,
,0.001,,58432,,,
,0.001,,58449,,,
0.7709231972694397,,913,58449,,,
,,913,58495,0.7955611348152161,,
,,913,58495,,0.788649320602417,
,0.001,,58496,,,
,0.001,,58499,,,
0.7610232830047607,,914,58499,,,
,0.001,,58549,,,
0.7822970747947693,,914,58549,,,
,,914,58559,0.7955695390701294,,
,,914,58559,,0.7886335253715515,
,0.001,,58560,,,
,0.001,,58599,,,
0.7900784611701965,,915,58599,,,
,,915,58623,0.7955758571624756,,
,,915,58623,,0.7886781692504883,
,0.001,,58624,,,
,0.001,,58649,,,
0.7622423768043518,,916,58649,,,
,,916,58687,0.7956298589706421,,
,,916,58687,,0.7886091470718384,
,0.001,,58688,,,
,0.001,,58699,,,
0.7699857354164124,,917,58699,,,
,0.001,,58749,,,
0.8087109923362732,,917,58749,,,
,,917,58751,0.7955760955810547,,
,,917,58751,,0.7886170744895935,
,0.001,,58752,,,
,0.001,,58799,,,
0.8055078983306885,,918,58799,,,
,,918,58815,0.7955785989761353,,
,,918,58815,,0.7886156439781189,
,0.001,,58816,,,
,0.001,,58849,,,
0.7973360419273376,,919,58849,,,
,,919,58879,0.7955846786499023,,
,,919,58879,,0.7886132597923279,
,0.001,,58880,,,
,0.001,,58899,,,
0.7973319888114929,,920,58899,,,
,,920,58943,0.7956279516220093,,
,,920,58943,,0.7887058854103088,
,0.001,,58944,,,
,0.001,,58949,,,
0.7708760499954224,,921,58949,,,
,0.001,,58999,,,
0.7898072004318237,,921,58999,,,
,,921,59007,0.7955561876296997,,
,,921,59007,,0.7886582016944885,
,0.001,,59008,,,
,0.001,,59049,,,
0.7881631851196289,,922,59049,,,
,,922,59071,0.7956871390342712,,
,,922,59071,,0.7886728644371033,
,0.001,,59072,,,
,0.001,,59099,,,
0.7656397223472595,,923,59099,,,
,,923,59135,0.7956272959709167,,
,,923,59135,,0.788722574710846,
,0.001,,59136,,,
,0.001,,59149,,,
0.805416464805603,,924,59149,,,
,0.001,,59199,,,
0.8153234124183655,,924,59199,,,
,,924,59199,0.7955695390701294,,
,,924,59199,,0.7886293530464172,
,0.001,,59200,,,
,0.001,,59249,,,
0.7973759174346924,,925,59249,,,
,,925,59263,0.7956876158714294,,
,,925,59263,,0.7887447476387024,
,0.001,,59264,,,
,0.001,,59299,,,
0.8030475378036499,,926,59299,,,
,,926,59327,0.7955712080001831,,
,,926,59327,,0.7886778116226196,
,0.001,,59328,,,
,0.001,,59349,,,
0.755918025970459,,927,59349,,,
,,927,59391,0.7956758737564087,,
,,927,59391,,0.7887094616889954,
,0.001,,59392,,,
,0.001,,59399,,,
0.7765135169029236,,928,59399,,,
,0.001,,59449,,,
0.7765278816223145,,928,59449,,,
,,928,59455,0.7956230640411377,,
,,928,59455,,0.7887144088745117,
,0.001,,59456,,,
,0.001,,59499,,,
0.7907276153564453,,929,59499,,,
,,929,59519,0.7955594658851624,,
,,929,59519,,0.7886686325073242,
,0.001,,59520,,,
,0.001,,59549,,,
0.7923685908317566,,930,59549,,,
,,930,59583,0.7959513068199158,,
,,930,59583,,0.7888782620429993,
,0.001,,59584,,,
,0.001,,59599,,,
0.7748804092407227,,931,59599,,,
,,931,59647,0.7956197261810303,,
,,931,59647,,0.7887986898422241,
,0.001,,59648,,,
,0.001,,59649,,,
0.8194812536239624,,932,59649,,,
,0.001,,59699,,,
0.8020437955856323,,932,59699,,,
,,932,59711,0.7956132888793945,,
,,932,59711,,0.7886061668395996,
,0.001,,59712,,,
,0.001,,59749,,,
0.8186604380607605,,933,59749,,,
,,933,59775,0.7955570220947266,,
,,933,59775,,0.7886289358139038,
,0.001,,59776,,,
,0.001,,59799,,,
0.7871551513671875,,934,59799,,,
,,934,59839,0.7956002354621887,,
,,934,59839,,0.7886181473731995,
,0.001,,59840,,,
,0.001,,59849,,,
0.7862654328346252,,935,59849,,,
,0.001,,59899,,,
0.8059645295143127,,935,59899,,,
,,935,59903,0.7955670356750488,,
,,935,59903,,0.7886143922805786,
,0.001,,59904,,,
,0.001,,59949,,,
0.7897390127182007,,936,59949,,,
,,936,59967,0.7955418229103088,,
,,936,59967,,0.7886136174201965,
,0.001,,59968,,,
,0.001,,59999,,,
0.775560736656189,,937,59999,,,
,,937,60031,0.7955527305603027,,
,,937,60031,,0.7886127829551697,
,0.001,,60032,,,
,0.001,,60049,,,
0.7935225963592529,,938,60049,,,
,,938,60095,0.7959563732147217,,
,,938,60095,,0.7886001467704773,
,0.001,,60096,,,
,0.001,,60099,,,
0.8011074662208557,,939,60099,,,
,0.001,,60149,,,
0.7811810970306396,,939,60149,,,
,,939,60159,0.7956341505050659,,
,,939,60159,,0.7890335321426392,
,0.001,,60160,,,
,0.001,,60199,,,
0.7759592533111572,,940,60199,,,
,,940,60223,0.7955511808395386,,
,,940,60223,,0.7886754870414734,
,0.001,,60224,,,
,0.001,,60249,,,
0.7872649431228638,,941,60249,,,
,,941,60287,0.7956085801124573,,
,,941,60287,,0.7885755300521851,
,0.001,,60288,,,
,0.001,,60299,,,
0.789154589176178,,942,60299,,,
,0.001,,60349,,,
0.7564340829849243,,942,60349,,,
,,942,60351,0.795613706111908,,
,,942,60351,,0.7886132001876831,
,0.001,,60352,,,
,0.001,,60399,,,
0.7863390445709229,,943,60399,,,
,,943,60415,0.7956979274749756,,
,,943,60415,,0.7889505624771118,
,0.001,,60416,,,
,0.001,,60449,,,
0.7707440853118896,,944,60449,,,
,,944,60479,0.7956098318099976,,
,,944,60479,,0.788639485836029,
,0.001,,60480,,,
,0.001,,60499,,,
0.7927581667900085,,945,60499,,,
,,945,60543,0.795688807964325,,
,,945,60543,,0.788682758808136,
,0.001,,60544,,,
,0.001,,60549,,,
0.7850107550621033,,946,60549,,,
,0.001,,60599,,,
0.7798112034797668,,946,60599,,,
,,946,60607,0.7955420613288879,,
,,946,60607,,0.788651168346405,
,0.001,,60608,,,
,0.001,,60649,,,
0.797114372253418,,947,60649,,,
,,947,60671,0.7955911755561829,,
,,947,60671,,0.7886372208595276,
,0.001,,60672,,,
,0.001,,60699,,,
0.7827322483062744,,948,60699,,,
,,948,60735,0.7955692410469055,,
,,948,60735,,0.7886033654212952,
,0.001,,60736,,,
,0.001,,60749,,,
0.8007645606994629,,949,60749,,,
,0.001,,60799,,,
0.8141006827354431,,949,60799,,,
,,949,60799,0.7957993149757385,,
,,949,60799,,0.7887282967567444,
,0.001,,60800,,,
,0.001,,60849,,,
0.8092073798179626,,950,60849,,,
,,950,60863,0.7955654263496399,,
,,950,60863,,0.7888028025627136,
,0.001,,60864,,,
,0.001,,60899,,,
0.7782135009765625,,951,60899,,,
,,951,60927,0.7955588102340698,,
,,951,60927,,0.7886701822280884,
,0.001,,60928,,,
,0.001,,60949,,,
0.7889112830162048,,952,60949,,,
,,952,60991,0.7955637574195862,,
,,952,60991,,0.7886592149734497,
,0.001,,60992,,,
,0.001,,60999,,,
0.7471107244491577,,953,60999,,,
,0.001,,61049,,,
0.7981584668159485,,953,61049,,,
,,953,61055,0.7956187129020691,,
,,953,61055,,0.7886242270469666,
,0.001,,61056,,,
,0.001,,61099,,,
0.7774896621704102,,954,61099,,,
,,954,61119,0.7955904603004456,,
,,954,61119,,0.7886452078819275,
,0.001,,61120,,,
,0.001,,61149,,,
0.8002771139144897,,955,61149,,,
,,955,61183,0.7955378293991089,,
,,955,61183,,0.7886069416999817,
,0.001,,61184,,,
,0.001,,61199,,,
0.7627295255661011,,956,61199,,,
,,956,61247,0.7956300973892212,,
,,956,61247,,0.7887497544288635,
,0.001,,61248,,,
,0.001,,61249,,,
0.8061782717704773,,957,61249,,,
,0.001,,61299,,,
0.771732747554779,,957,61299,,,
,,957,61311,0.7956963777542114,,
,,957,61311,,0.7887070775032043,
,0.001,,61312,,,
,0.001,,61349,,,
0.8066624402999878,,958,61349,,,
,,958,61375,0.7955573201179504,,
,,958,61375,,0.7886661887168884,
,0.001,,61376,,,
,0.001,,61399,,,
0.7765843868255615,,959,61399,,,
,,959,61439,0.7956646084785461,,
,,959,61439,,0.7887880206108093,
,0.001,,61440,,,
,0.001,,61449,,,
0.7753955125808716,,960,61449,,,
,0.001,,61499,,,
0.758374810218811,,960,61499,,,
,,960,61503,0.7955430746078491,,
,,960,61503,,0.788615345954895,
,0.001,,61504,,,
,0.001,,61549,,,
0.7621716260910034,,961,61549,,,
,,961,61567,0.7955873608589172,,
,,961,61567,,0.7886460423469543,
,0.001,,61568,,,
,0.001,,61599,,,
0.7619346380233765,,962,61599,,,
,,962,61631,0.7956199049949646,,
,,962,61631,,0.7887451648712158,
,0.001,,61632,,,
,0.001,,61649,,,
0.7625926733016968,,963,61649,,,
,,963,61695,0.7955553531646729,,
,,963,61695,,0.7886026501655579,
,0.001,,61696,,,
,0.001,,61699,,,
0.8073267340660095,,964,61699,,,
,0.001,,61749,,,
0.820639431476593,,964,61749,,,
,,964,61759,0.7956522107124329,,
,,964,61759,,0.788530707359314,
,0.001,,61760,,,
,0.001,,61799,,,
0.8005276322364807,,965,61799,,,
,,965,61823,0.7957905530929565,,
,,965,61823,,0.7888704538345337,
,0.001,,61824,,,
,0.001,,61849,,,
0.773022472858429,,966,61849,,,
,,966,61887,0.7955460548400879,,
,,966,61887,,0.7887085676193237,
,0.001,,61888,,,
,0.001,,61899,,,
0.8055174946784973,,967,61899,,,
,0.001,,61949,,,
0.7800277471542358,,967,61949,,,
,,967,61951,0.795538604259491,,
,,967,61951,,0.7886045575141907,
,0.001,,61952,,,
,0.001,,61999,,,
0.7713062167167664,,968,61999,,,
,,968,62015,0.7955942749977112,,
,,968,62015,,0.7885604500770569,
,0.001,,62016,,,
,0.001,,62049,,,
0.774962842464447,,969,62049,,,
,,969,62079,0.7955380082130432,,
,,969,62079,,0.7886103391647339,
,0.001,,62080,,,
,0.001,,62099,,,
0.7703937888145447,,970,62099,,,
,,970,62143,0.7964355945587158,,
,,970,62143,,0.7887762188911438,
,0.001,,62144,,,
,0.001,,62149,,,
0.7893552184104919,,971,62149,,,
,0.001,,62199,,,
0.819405734539032,,971,62199,,,
,,971,62207,0.7958285808563232,,
,,971,62207,,0.790562093257904,
,0.001,,62208,,,
